specs/numeric/pellis_verify.t27	BLOCKED	error: expected error union type, found 'f64'
specs/numeric/phi_ratio.t27	BLOCKED	codegen failed: parse error in fn 'exp_approx' near line 368: Unexpected token in expressi
specs/numeric/posit_ladder_control.t27	BLOCKED	error: use of undeclared identifier 'pow'
specs/numeric/tf3.t27	BLOCKED	codegen failed: parse error in fn 'tf3_from_f32' near line 139: parse error near line 139:
specs/numeric/tnf17.t27	RUNS	34
specs/numeric/trinity_numeric_surface.t27	RUNS	1
specs/physics/chimera_best_gamma.t27	BLOCKED	codegen failed: parse error in fn 'formula' near line 14: unexpected token after expressio
specs/physics/formula_discovery.t27	BLOCKED	codegen failed: parse error in fn 'generate_basis' near line 96: Unexpected token in expre
specs/physics/gamma_conjecture.t27	BLOCKED	error: use of undeclared identifier 'pow'
specs/physics/gi1_analysis.t27	BLOCKED	error: use of undeclared identifier 'pow'
specs/physics/p2_brain_physics.t27	BLOCKED	codegen failed: Expected LBrace, got Semicolon (';') at line 53:55
specs/physics/pellis-formulas.t27	BLOCKED	error: value of declaration 'spec.PHI' depends on itself here
specs/physics/sacred_verification.t27	BLOCKED	codegen failed: parse error in fn 'verify_formula' near line 388: Expected LParen, got Ide
specs/physics/su2_chern_simons.t27	BLOCKED	error: use of undeclared identifier 'constants'
specs/physics/zamolodchikov_4d_conjecture.t27	BLOCKED	error: use of undeclared identifier 'constants'
specs/pins/emitter_xdc.t27	BLOCKED	error: expected expression, found ','
specs/pins/ir.t27	BLOCKED	codegen failed: Expected LBrace, got Amp ('&') at line 234:50
specs/pins/parser.t27	BLOCKED	codegen failed: unterminated string literal opened at line 579:81
specs/pipeline/benchmarks.t27	BLOCKED	codegen failed: parse error in fn 'percentile_sample' near line 66: Unexpected token in ex
specs/pipeline/e2e_test.t27	BLOCKED	codegen failed: parse error in fn 'full_pipeline_pass' near line 87: Unexpected token in e
specs/pipeline/experience_save.t27	BLOCKED	error: use of undeclared identifier 'not'
specs/portable/relay_observer.t27	BLOCKED	codegen failed: parse error at module level near line 6: Unexpected token in expression: C
specs/provider/adapters.t27	BLOCKED	codegen failed: parse error in fn 'adapter_config_create' near line 208: Unexpected token 
specs/provider/schema.t27	BLOCKED	codegen failed: parse error in fn 'provider_config_create' near line 267: Unexpected token
specs/provider/stream.t27	BLOCKED	error: expected field initializer
specs/provider/transform.t27	BLOCKED	error: expected field initializer
specs/queen/brain_summaries.t27	RUNS	6
specs/queen/lotus.t27	BLOCKED	error: variables must be initialized
specs/queen/task_analysis.t27	BLOCKED	error: use of undeclared identifier 'BrainState'
specs/runtime/execute.t27	BLOCKED	codegen failed: Expected LBrace, got RParen (')') at line 238:77
specs/runtime/instance.t27	BLOCKED	codegen failed: parse error at module level near line 13: Expected RBrace, got Ident ('Pro
specs/runtime/process.t27	BLOCKED	codegen failed: parse error in fn 'process_continue' near line 313: Expected identifier af
specs/sacred/cosmology.t27	RUNS	0
specs/sacred/dark_matter.t27	RUNS	0
specs/sacred/gravity.t27	RUNS	0
specs/sacred/monopoles.t27	RUNS	0
specs/sacred/quantum.t27	RUNS	0
specs/sacred/quantum_gravity.t27	RUNS	0
specs/sacred/sacred_constants.t27	BLOCKED	error: use of undeclared identifier 'Namespacestructallmembersarecomptimeconstantsorpurefu
specs/sacred/sacred_governance.t27	BLOCKED	error: expected ',' after field
specs/sacred/sacred_identity.t27	BLOCKED	error: expected ',' after field
specs/sacred/superconductivity.t27	RUNS	0
specs/server/agent-runner.t27	BLOCKED	error: redeclaration of local variable 'state'
specs/server/api.t27	BLOCKED	error: use of undeclared identifier 'MessageContent'
specs/server/http.t27	BLOCKED	error: duplicate struct member name 'std'
specs/server/mdns.t27	BLOCKED	error: expected pointer dereference, optional unwrap, or field access, found 'error'
specs/server/project.t27	BLOCKED	codegen failed: parse error in fn 'create_project' near line 153: unexpected token after e
specs/server/provider.t27	BLOCKED	codegen failed: parse error in fn 'provider_type_values' near line 177: unexpected token a
specs/server/router.t27	BLOCKED	codegen failed: parse error in fn 'route_match' near line 127: parse error near line 127: 
