specs/ml/transformer/multi_head_attention.t27	call to undeclared function 'default_input'; ISO C99 and later do not support implicit function declarations [-Wimplicit-function-declaration]
specs/ml/transformer/positional_encoding.t27	call to undeclared function 'default_input'; ISO C99 and later do not support implicit function declarations [-Wimplicit-function-declaration]
specs/ml/transformer/norm.t27	unknown type name 'gf16'
specs/ml/activation/gelu_approx_activation.t27	field has incomplete type 'void'
specs/ml/activation/gelu_activation.t27	call to undeclared function 'default_input'; ISO C99 and later do not support implicit function declarations [-Wimplicit-function-declaration]
specs/ml/activation/softmax.t27	call to undeclared function 'valid_input'; ISO C99 and later do not support implicit function declarations [-Wimplicit-function-declaration]
specs/ml/activation/elu_activation.t27	call to undeclared function 'valid_input'; ISO C99 and later do not support implicit function declarations [-Wimplicit-function-declaration]
specs/ml/activation/relu_activation.t27	call to undeclared function 'valid_input'; ISO C99 and later do not support implicit function declarations [-Wimplicit-function-declaration]
specs/ml/activation/silu_swish_activation.t27	call to undeclared function 'valid_input'; ISO C99 and later do not support implicit function declarations [-Wimplicit-function-declaration]
specs/ml/activation/leaky_relu_activation.t27	call to undeclared function 'valid_input'; ISO C99 and later do not support implicit function declarations [-Wimplicit-function-declaration]
specs/ml/activation/tanh_activation.t27	field has incomplete type 'void'
specs/ml/activation/sigmoid_activation.t27	field has incomplete type 'void'
specs/ml/recurrent/bilstm.t27	call to undeclared function 'valid_input'; ISO C99 and later do not support implicit function declarations [-Wimplicit-function-declaration]
specs/ml/recurrent/attention_mechanism.t27	call to undeclared function 'valid_input'; ISO C99 and later do not support implicit function declarations [-Wimplicit-function-declaration]
specs/ml/recurrent/gru_cell.t27	call to undeclared function 'valid_input'; ISO C99 and later do not support implicit function declarations [-Wimplicit-function-declaration]
specs/ml/recurrent/seq2seq.t27	call to undeclared function 'valid_input'; ISO C99 and later do not support implicit function declarations [-Wimplicit-function-declaration]
specs/ml/recurrent/lstm_cell.t27	call to undeclared function 'valid_input'; ISO C99 and later do not support implicit function declarations [-Wimplicit-function-declaration]
specs/ml/recurrent/lstm_single.t27	call to undeclared function 'valid_input'; ISO C99 and later do not support implicit function declarations [-Wimplicit-function-declaration]
specs/ml/recurrent/self_attention.t27	call to undeclared function 'default_input'; ISO C99 and later do not support implicit function declarations [-Wimplicit-function-declaration]
specs/ml/recurrent/rnn_cell.t27	call to undeclared function 'valid_input'; ISO C99 and later do not support implicit function declarations [-Wimplicit-function-declaration]
specs/ml/pathway/mlp.t27	call to undeclared function 'valid_input'; ISO C99 and later do not support implicit function declarations [-Wimplicit-function-declaration]
specs/ml/rl/dqn_target_network.t27	call to undeclared function 'valid_input'; ISO C99 and later do not support implicit function declarations [-Wimplicit-function-declaration]
specs/ml/rl/ppo_critic.t27	unknown type name 'Activation'
specs/ml/rl/advantage_estimator.t27	call to undeclared function 'valid_input'; ISO C99 and later do not support implicit function declarations [-Wimplicit-function-declaration]
specs/ml/rl/sac_critic.t27	call to undeclared function 'valid_input'; ISO C99 and later do not support implicit function declarations [-Wimplicit-function-declaration]
specs/ml/rl/ppo_actor.t27	unknown type name 'ActionSpace'
specs/ml/rl/ppo_clip_loss.t27	call to undeclared function 'valid_input'; ISO C99 and later do not support implicit function declarations [-Wimplicit-function-declaration]
specs/ml/rl/dqn.t27	call to undeclared function 'valid_input'; ISO C99 and later do not support implicit function declarations [-Wimplicit-function-declaration]
specs/ml/rl/sac_actor.t27	call to undeclared function 'valid_input'; ISO C99 and later do not support implicit function declarations [-Wimplicit-function-declaration]
specs/igla/integration/publication.t27	unexpected type name 'PublicationTarget': expected expression
specs/igla/training/pilot_pretraining.t27	unexpected type name 'ModelSize': expected expression
specs/igla/training/scale_up.t27	expected ')'
specs/igla/training/low_bit_ternary.t27	unknown type name 'i2'
specs/igla/training/roadmap.t27	unexpected type name 'Phase': expected expression
specs/igla/race/ternary_inference.t27	unknown type name 'TernaryWeight'
specs/igla/race/opcodes.t27	incompatible integer to pointer conversion returning 'int' from a function with result type 'const char *' [-Wint-conversion]
specs/igla/race/cordic_top.t27	member reference base type 'int16_t *' (aka 'short *') is not a structure or union
specs/igla/race/formal.t27	unknown type name 'RtlModule'
specs/igla/race/systolic_array.t27	initializing 'int' with an expression of incompatible type 'SystolicState'
specs/igla/race/eda.t27	use of undeclared identifier 'openroad'
specs/igla/race/cordic.t27	initialization of non-aggregate type 'float *' with a designated initializer list
specs/igla/race/bram_weights.t27	member reference base type 'int16_t *' (aka 'short *') is not a structure or union
specs/igla/race/yosys.t27	use of undeclared identifier 'yosys'
specs/igla/race/gemm.t27	initializing 'int' with an expression of incompatible type 'Mat2x2'
specs/igla/race/cordic_fixed.t27	call to undeclared function 'abs_i16'; ISO C99 and later do not support implicit function declarations [-Wimplicit-function-declaration]
specs/igla/race/ternary_mac.t27	member reference base type 'int8_t *' (aka 'signed char *') is not a structure or union
specs/igla/race/adder_tree.t27	member reference base type 'int32_t *' (aka 'int *') is not a structure or union
