specs/storage/kv.t27	1	1
specs/storage/migrate.t27	0	0
specs/storage/lock.t27	0	0
specs/storage/schema.t27	0	0
specs/vm/jit_semantics.t27	1	1
specs/numeric/gf48.t27	0	0
specs/numeric/gf64.t27	1	1
specs/numeric/formats_catalog.t27	0	0
specs/numeric/gf512.t27	0	0
specs/numeric/gf14.t27	0	0
specs/numeric/gf16.t27	1	1
specs/numeric/gf128.t27	0	0
specs/numeric/trinity_numeric_surface.t27	0	0
specs/numeric/gf8.t27	1	1
specs/numeric/gf12.t27	1	1
specs/numeric/gf10.t27	0	0
specs/numeric/phi_ratio.t27	1	1
specs/numeric/tf3.t27	1	1
specs/numeric/gf20.t27	1	1
specs/numeric/gf6.t27	0	0
specs/numeric/bigint.t27	1	1
specs/numeric/gf256.t27	0	0
specs/numeric/pellis_verify.t27	0	0
specs/numeric/gf4.t27	1	1
specs/numeric/lucas_accumulator.t27	0	0
specs/numeric/gf32.t27	1	1
specs/numeric/formats.t27	1	1
specs/numeric/goldenfloat_family.t27	1	1
specs/numeric/posit_ladder_control.t27	0	0
specs/numeric/gf_competitive.t27	0	0
specs/numeric/gf24.t27	1	1
specs/numeric/gf1024.t27	0	0
specs/numeric/gf96.t27	0	0
specs/numeric/gfternary.t27	0	0
specs/ml/layers/dense_layer.t27	0	0
specs/ml/layers/batchnorm_layer.t27	0	0
specs/ml/layers/maxpool2d_layer.t27	0	0
specs/ml/layers/dropout_layer.t27	0	0
specs/ml/layers/residual_connection.t27	0	0
specs/ml/layers/flatten_layer.t27	0	0
specs/ml/layers/embedding_layer.t27	0	0
specs/ml/layers/conv2d_layer.t27	0	0
specs/ml/layers/avgpool2d_layer.t27	0	0
specs/ml/layers/layernorm_layer.t27	0	0
specs/ml/optimizer/adamw.t27	1	1
specs/ml/optimizer/race_config.t27	0	0
specs/ml/optimizer/sgd.t27	0	0
specs/ml/optimizer/lr_scheduler.t27	1	1
specs/ml/optimizer/rmsprop.t27	0	0
specs/ml/optimizer/lamb.t27	0	0
specs/ml/optimizer/adam.t27	0	0
specs/ml/optimizer/adagrad.t27	0	0
specs/ml/optimizer/sgd_momentum.t27	1	1
specs/ml/loss/contrastive_loss.t27	0	0
specs/ml/loss/kl_divergence.t27	0	0
specs/ml/loss/mse_loss.t27	0	0
specs/ml/loss/binary_crossentropy_loss.t27	0	0
specs/ml/loss/huber_loss.t27	0	0
specs/ml/loss/cross_entropy_loss.t27	0	0
specs/ml/transformer/positional_enc.t27	1	1
specs/ml/transformer/multi_head_attn.t27	1	1
specs/ml/transformer/feed_forward_network.t27	0	0
specs/ml/transformer/mha_block.t27	1	1
specs/ml/transformer/encoder_block.t27	0	0
specs/ml/transformer/feed_forward.t27	1	1
specs/ml/transformer/multi_head_attention.t27	0	0
specs/ml/transformer/positional_encoding.t27	0	0
specs/ml/transformer/norm.t27	1	1
specs/ml/activation/silu_swish_vbt_activation.t27	0	0
specs/ml/activation/gelu_approx_activation.t27	0	0
specs/ml/activation/gelu_activation.t27	0	0
specs/ml/activation/softmax.t27	0	0
specs/ml/activation/elu_activation.t27	0	0
specs/ml/activation/relu_activation.t27	0	0
specs/ml/activation/silu_swish_activation.t27	0	0
specs/ml/activation/leaky_relu_activation.t27	0	0
specs/ml/activation/tanh_activation.t27	0	0
specs/ml/activation/sigmoid_activation.t27	0	0
specs/ml/recurrent/bilstm.t27	0	0
specs/ml/recurrent/attention_mechanism.t27	0	0
specs/ml/recurrent/gru_cell.t27	0	0
specs/ml/recurrent/seq2seq.t27	0	0
specs/ml/recurrent/lstm_cell.t27	0	0
specs/ml/recurrent/lstm_single.t27	0	0
specs/ml/recurrent/self_attention.t27	0	0
specs/ml/recurrent/rnn_cell.t27	0	0
specs/ml/pathway/mlp.t27	0	0
specs/ml/rl/dqn_target_network.t27	0	0
specs/ml/rl/ppo_critic.t27	0	0
specs/ml/rl/advantage_estimator.t27	0	0
specs/ml/rl/sac_critic.t27	0	0
specs/ml/rl/ppo_actor.t27	0	0
specs/ml/rl/ppo_clip_loss.t27	0	0
specs/ml/rl/dqn.t27	0	0
specs/ml/rl/sac_actor.t27	0	0
specs/tri/pipeline/cloud_orchestrator.t27	0	0
specs/tri/pipeline/batch_runner.t27	0	0
specs/tri/pipeline/builder.t27	1	1
specs/tri/pipeline/codegen.t27	0	0
specs/tri/pipeline/spec_parser.t27	0	0
specs/tri/pipeline/spec_writer.t27	0	0
specs/tri/pipeline/workflow.t27	0	0
specs/tri/pipeline/pipeline_parallel.t27	0	0
specs/tri/pipeline/pipeline.t27	0	0
specs/tri/pipeline/workflow_executor.t27	0	0
specs/tri/pipeline/workflow_parser.t27	0	0
specs/tri/crypto/hmac.t27	0	0
specs/tri/crypto/hex.t27	0	0
specs/tri/crypto/sha256.t27	0	0
specs/tri/crypto/ecc.t27	0	0
specs/tri/crypto/base32.t27	0	0
specs/tri/crypto/crypto.t27	0	0
specs/tri/crypto/rsa.t27	0	0
specs/tri/crypto/reed_solomon.t27	0	0
specs/tri/crypto/base64.t27	0	0
specs/tri/net/async.t27	1	1
specs/tri/net/http.t27	0	0
specs/tri/net/channel.t27	1	1
specs/tri/net/async_stream.t27	1	1
specs/tri/net/url.t27	0	0
specs/tri/net/net.t27	0	0
specs/tri/net/cloud.t27	0	0
specs/tri/trees/fenwick_tree.t27	0	0
specs/tri/trees/octree.t27	0	0
specs/tri/trees/red_black_tree.t27	0	0
specs/tri/trees/quadtree.t27	0	0
specs/tri/trees/kd_tree.t27	0	0
specs/tri/trees/suffix_array.t27	0	0
specs/tri/trees/avl_tree.t27	0	0
specs/tri/trees/b_tree.t27	0	0
specs/tri/trees/rtree.t27	0	0
specs/tri/trees/segment_tree.t27	0	0
specs/tri/trees/trie.t27	1	1
specs/tri/trees/tree.t27	1	1
specs/tri/trees/splay_tree.t27	0	0
specs/tri/sort/counting_sort.t27	0	0
specs/tri/sort/merge_sort.t27	0	0
specs/tri/sort/selection_sort.t27	0	0
specs/tri/sort/insertion_sort.t27	0	0
specs/tri/sort/heap_sort.t27	0	0
specs/tri/sort/shell_sort.t27	0	0
specs/tri/sort/tim_sort.t27	0	0
specs/tri/sort/quick_sort.t27	0	0
specs/tri/sort/radix_sort.t27	0	0
specs/tri/sort/sort.t27	0	0
specs/tri/io/io.t27	1	1
specs/tri/io/filesystem.t27	0	0
specs/tri/io/fs.t27	0	0
specs/tri/io/reader.t27	1	1
specs/tri/io/zip.t27	1	1
